sex,age,race,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,is_recid,is_violent_recid,type_of_assessment,decile_score,score_text,v_type_of_assessment,v_decile_score,v_score_text,priors_count,event
Female,35,African-American,0,10,0,0,0,0,0,Risk of Recidivism,10,High,Risk of Violence,3,Low,0,0
Female,26,African-American,0,10,0,0,3,1,0,Risk of Recidivism,10,High,Risk of Violence,8,High,3,0
Female,26,African-American,0,10,0,0,3,1,0,Risk of Recidivism,10,High,Risk of Violence,8,High,3,0
Male,26,African-American,0,8,0,1,7,1,0,Risk of Recidivism,8,High,Risk of Violence,7,Medium,7,0
Male,26,African-American,0,8,0,1,7,1,0,Risk of Recidivism,8,High,Risk of Violence,7,Medium,7,0
Male,26,African-American,0,8,0,1,7,1,0,Risk of Recidivism,8,High,Risk of Violence,7,Medium,7,0
Male,26,African-American,0,8,0,1,7,1,0,Risk of Recidivism,8,High,Risk of Violence,7,Medium,7,0
Male,20,Caucasian,0,4,0,0,0,1,0,Risk of Recidivism,4,Low,Risk of Violence,7,Medium,0,0
Male,20,Caucasian,0,4,0,0,0,1,0,Risk of Recidivism,4,Low,Risk of Violence,7,Medium,0,0
Male,20,Caucasian,0,4,0,0,0,1,0,Risk of Recidivism,4,Low,Risk of Violence,7,Medium,0,0
Male,20,Caucasian,0,4,0,0,0,1,0,Risk of Recidivism,4,Low,Risk of Violence,7,Medium,0,0
Male,27,African-American,0,6,0,0,4,1,0,Risk of Recidivism,6,Medium,Risk of Violence,5,Medium,4,0
Male,40,African-American,0,3,0,0,5,0,0,Risk of Recidivism,3,Low,Risk of Violence,2,Low,5,0
Male,40,African-American,0,3,0,0,5,0,0,Risk of Recidivism,3,Low,Risk of Violence,2,Low,5,0
Male,24,Caucasian,0,3,0,0,1,1,1,Risk of Recidivism,3,Low,Risk of Violence,4,Low,1,1
Male,26,African-American,0,7,0,0,8,1,0,Risk of Recidivism,7,Medium,Risk of Violence,5,Medium,8,0
Male,26,African-American,0,7,0,0,8,1,0,Risk of Recidivism,7,Medium,Risk of Violence,5,Medium,8,0
Male,26,African-American,0,7,0,0,8,1,0,Risk of Recidivism,7,Medium,Risk of Violence,5,Medium,8,0
Male,26,African-American,0,7,0,0,8,1,0,Risk of Recidivism,7,Medium,Risk of Violence,5,Medium,8,0
Male,26,African-American,0,7,0,0,8,1,0,Risk of Recidivism,7,Medium,Risk of Violence,5,Medium,8,0
Male,26,Caucasian,0,5,0,0,5,0,0,Risk of Recidivism,5,Medium,Risk of Violence,6,Medium,5,0
Male,54,Hispanic,0,1,0,0,0,1,0,Risk of Recidivism,1,Low,Risk of Violence,1,Low,0,0
Male,54,Hispanic,0,1,0,0,0,1,0,Risk of Recidivism,1,Low,Risk of Violence,1,Low,0,0
Male,39,Caucasian,0,2,0,0,0,0,0,Risk of Recidivism,2,Low,Risk of Violence,2,Low,0,0
Male,36,African-American,0,8,0,0,6,0,0,Risk of Recidivism,8,High,Risk of Violence,7,Medium,6,0
Male,36,African-American,0,8,0,0,6,0,0,Risk of Recidivism,8,High,Risk of Violence,7,Medium,6,0
Male,36,African-American,0,8,0,0,6,0,0,Risk of Recidivism,8,High,Risk of Violence,7,Medium,6,0
Male,65,Caucasian,0,6,0,0,3,0,0,Risk of Recidivism,6,Medium,Risk of Violence,1,Low,3,0
Female,33,Caucasian,0,6,0,0,5,1,0,Risk of Recidivism,6,Medium,Risk of Violence,4,Low,5,0
Female,33,Caucasian,0,6,0,0,5,1,0,Risk of Recidivism,6,Medium,Risk of Violence,4,Low,5,0
Male,64,African-American,0,6,0,0,13,0,0,Risk of Recidivism,6,Medium,Risk of Violence,2,Low,13,0
Male,24,Caucasian,0,2,0,0,0,0,0,Risk of Recidivism,2,Low,Risk of Violence,3,Low,0,0
Male,24,Caucasian,0,2,0,0,0,0,0,Risk of Recidivism,2,Low,Risk of Violence,3,Low,0,0
Male,29,African-American,0,1,0,0,4,0,0,Risk of Recidivism,1,Low,Risk of Violence,1,Low,4,0
Male,29,African-American,0,1,0,0,4,0,0,Risk of Recidivism,1,Low,Risk of Violence,1,Low,4,0
Male,29,African-American,0,1,0,0,4,0,0,Risk of Recidivism,1,Low,Risk of Violence,1,Low,4,0
Male,29,African-American,0,1,0,0,4,0,0,Risk of Recidivism,1,Low,Risk of Violence,1,Low,4,0
Male,29,African-American,0,1,0,0,4,0,0,Risk of Recidivism,1,Low,Risk of Violence,1,Low,4,0
Male,35,African-American,0,6,0,0,29,0,0,Risk of Recidivism,6,Medium,Risk of Violence,8,High,29,0
Male,35,African-American,0,6,0,0,29,0,0,Risk of Recidivism,6,Medium,Risk of Violence,8,High,29,0
Female,57,Caucasian,0,1,0,0,0,0,0,Risk of Recidivism,1,Low,Risk of Violence,1,Low,0,0
Male,27,Caucasian,0,4,0,0,0,-1,0,Risk of Recidivism,4,Low,Risk of Violence,3,Low,0,0
Male,27,Caucasian,0,4,0,0,0,-1,0,Risk of Recidivism,4,Low,Risk of Violence,3,Low,0,0
Female,46,Caucasian,0,1,0,0,0,0,0,Risk of Recidivism,1,Low,Risk of Violence,1,Low,0,0
Female,46,Caucasian,0,1,0,0,0,0,0,Risk of Recidivism,1,Low,Risk of Violence,1,Low,0,0
Male,56,African-American,0,5,0,0,16,0,0,Risk of Recidivism,5,Medium,Risk of Violence,2,Low,16,0
Male,56,African-American,0,5,0,0,16,0,0,Risk of Recidivism,5,Medium,Risk of Violence,2,Low,16,0
Female,39,Caucasian,0,2,0,0,1,0,0,Risk of Recidivism,2,Low,Risk of Violence,1,Low,1,0
Male,31,African-American,0,3,0,0,0,0,0,Risk of Recidivism,3,Low,Risk of Violence,2,Low,0,0
Female,39,Caucasian,0,2,0,0,0,0,0,Risk of Recidivism,2,Low,Risk of Violence,1,Low,0,0
Male,68,Caucasian,0,1,0,0,4,0,0,Risk of Recidivism,1,Low,Risk of Violence,1,Low,4,0
Male,25,Caucasian,0,7,0,0,0,0,0,Risk of Recidivism,7,Medium,Risk of Violence,4,Low,0,0
Female,22,African-American,0,9,0,0,5,1,0,Risk of Recidivism,9,High,Risk of Violence,6,Medium,5,0
Female,22,African-American,0,9,0,0,5,1,0,Risk of Recidivism,9,High,Risk of Violence,6,Medium,5,0
Female,22,African-American,0,9,0,0,5,1,0,Risk of Recidivism,9,High,Risk of Violence,6,Medium,5,0
Female,22,African-American,0,9,0,0,5,1,0,Risk of Recidivism,9,High,Risk of Violence,6,Medium,5,0
Female,22,African-American,0,9,0,0,5,1,0,Risk of Recidivism,9,High,Risk of Violence,6,Medium,5,0
Female,22,African-American,0,9,0,0,5,1,0,Risk of Recidivism,9,High,Risk of Violence,6,Medium,5,0
Female,22,African-American,0,9,0,0,5,1,0,Risk of Recidivism,9,High,Risk of Violence,6,Medium,5,0
Male,28,African-American,0,3,0,0,1,1,1,Risk of Recidivism,3,Low,Risk of Violence,3,Low,1,1
Male,39,African-American,0,6,0,0,19,1,0,Risk of Recidivism,6,Medium,Risk of Violence,1,Low,19,0
Male,39,African-American,0,6,0,0,19,1,0,Risk of Recidivism,6,Medium,Risk of Violence,1,Low,19,0
Male,38,Caucasian,0,1,0,0,0,0,0,Risk of Recidivism,1,Low,Risk of Violence,1,Low,0,0
Male,31,African-American,0,5,0,0,12,0,0,Risk of Recidivism,5,Medium,Risk of Violence,2,Low,12,0
Male,31,African-American,0,5,0,0,12,0,0,Risk of Recidivism,5,Medium,Risk of Violence,2,Low,12,0
Female,25,African-American,0,10,0,0,3,0,0,Risk of Recidivism,10,High,Risk of Violence,8,High,3,0
Male,25,Caucasian,0,5,0,1,2,0,0,Risk of Recidivism,5,Medium,Risk of Violence,4,Low,2,0
Male,25,Caucasian,0,5,0,1,2,0,0,Risk of Recidivism,5,Medium,Risk of Violence,4,Low,2,0
Male,25,Caucasian,0,5,0,1,2,0,0,Risk of Recidivism,5,Medium,Risk of Violence,4,Low,2,0
Male,25,Caucasian,0,5,0,1,2,0,0,Risk of Recidivism,5,Medium,Risk of Violence,4,Low,2,0
Male,21,African-American,0,7,0,0,3,1,0,Risk of Recidivism,7,Medium,Risk of Violence,6,Medium,3,0
Male,21,African-American,0,7,0,0,3,1,0,Risk of Recidivism,7,Medium,Risk of Violence,6,Medium,3,0
Male,21,African-American,0,7,0,0,3,1,0,Risk of Recidivism,7,Medium,Risk of Violence,6,Medium,3,0
Male,31,Caucasian,0,5,0,0,2,0,0,Risk of Recidivism,5,Medium,Risk of Violence,5,Medium,2,0
Male,35,African-American,2,8,0,0,4,0,0,Risk of Recidivism,8,High,Risk of Violence,4,Low,4,0
Male,35,African-American,2,8,0,0,4,0,0,Risk of Recidivism,8,High,Risk of Violence,4,Low,4,0
Male,35,African-American,2,8,0,0,4,0,0,Risk of Recidivism,8,High,Risk of Violence,4,Low,4,0
Male,35,African-American,2,8,0,0,4,0,0,Risk of Recidivism,8,High,Risk of Violence,4,Low,4,0
Male,33,African-American,0,6,0,0,3,1,0,Risk of Recidivism,6,Medium,Risk of Violence,2,Low,3,0
Male,33,African-American,0,6,0,0,3,1,0,Risk of Recidivism,6,Medium,Risk of Violence,2,Low,3,0
Male,26,African-American,0,10,0,0,20,1,0,Risk of Recidivism,10,High,Risk of Violence,10,High,20,0
Male,26,African-American,0,10,0,0,20,1,0,Risk of Recidivism,10,High,Risk of Violence,10,High,20,0
Male,26,African-American,0,10,0,0,20,1,0,Risk of Recidivism,10,High,Risk of Violence,10,High,20,0
Male,26,African-American,0,10,0,0,20,1,0,Risk of Recidivism,10,High,Risk of Violence,10,High,20,0
Male,30,African-American,0,9,0,0,6,0,0,Risk of Recidivism,9,High,Risk of Violence,6,Medium,6,0
Male,31,African-American,0,7,0,0,2,0,0,Risk of Recidivism,7,Medium,Risk of Violence,4,Low,2,0
Female,35,African-American,0,8,0,0,13,0,0,Risk of Recidivism,8,High,Risk of Violence,5,Medium,13,0
Male,34,African-American,0,8,6,1,19,0,0,Risk of Recidivism,8,High,Risk of Violence,4,Low,19,0
Male,41,Other,0,9,0,0,31,1,0,Risk of Recidivism,9,High,Risk of Violence,5,Medium,31,0
Male,41,Other,0,9,0,0,31,1,0,Risk of Recidivism,9,High,Risk of Violence,5,Medium,31,0
Male,41,Other,0,9,0,0,31,1,0,Risk of Recidivism,9,High,Risk of Violence,5,Medium,31,0
Male,41,Other,0,9,0,0,31,1,0,Risk of Recidivism,9,High,Risk of Violence,5,Medium,31,0
Male,41,Other,0,9,0,0,31,1,0,Risk of Recidivism,9,High,Risk of Violence,5,Medium,31,0
Male,41,Other,0,9,0,0,31,1,0,Risk of Recidivism,9,High,Risk of Violence,5,Medium,31,0
Male,25,Other,0,2,0,0,1,0,0,Risk of Recidivism,2,Low,Risk of Violence,3,Low,1,0
Male,57,Other,0,1,0,0,0,0,0,Risk of Recidivism,1,Low,Risk of Violence,1,Low,0,0
Male,32,African-American,0,9,0,0,2,0,0,Risk of Recidivism,9,High,Risk of Violence,7,Medium,2,0
Male,32,African-American,0,9,0,0,2,0,0,Risk of Recidivism,9,High,Risk of Violence,7,Medium,2,0
Female,42,African-American,0,2,0,0,1,0,0,Risk of Recidivism,2,Low,Risk of Violence,1,Low,1,0
Male,26,African-American,1,10,2,0,9,1,0,Risk of Recidivism,10,High,Risk of Violence,6,Medium,9,0
Male,26,African-American,1,10,2,0,9,1,0,Risk of Recidivism,10,High,Risk of Violence,6,Medium,9,0
Male,24,Caucasian,0,9,0,0,1,0,0,Risk of Recidivism,9,High,Risk of Violence,8,High,1,0
Male,36,African-American,0,6,0,0,2,1,0,Risk of Recidivism,6,Medium,Risk of Violence,6,Medium,2,0
Male,36,African-American,0,6,0,0,2,1,0,Risk of Recidivism,6,Medium,Risk of Violence,6,Medium,2,0
Male,41,African-American,1,10,1,0,24,1,1,Risk of Recidivism,10,High,Risk of Violence,3,Low,24,0
Male,41,African-American,1,10,1,0,24,1,1,Risk of Recidivism,10,High,Risk of Violence,3,Low,24,1
Male,28,Hispanic,0,2,0,0,0,-1,0,Risk of Recidivism,2,Low,Risk of Violence,2,Low,0,0
Male,27,Caucasian,0,2,0,0,0,0,0,Risk of Recidivism,2,Low,Risk of Violence,3,Low,0,0
Female,58,Other,0,1,0,0,0,1,0,Risk of Recidivism,1,Low,Risk of Violence,1,Low,0,0
Female,58,Other,0,1,0,0,0,1,0,Risk of Recidivism,1,Low,Risk of Violence,1,Low,0,0
Female,58,Other,0,1,0,0,0,1,0,Risk of Recidivism,1,Low,Risk of Violence,1,Low,0,0
Male,22,Other,0,6,0,0,1,0,0,Risk of Recidivism,6,Medium,Risk of Violence,6,Medium,1,0
Male,22,Other,0,6,0,0,1,0,0,Risk of Recidivism,6,Medium,Risk of Violence,6,Medium,1,0
Male,22,Other,0,6,0,0,1,0,0,Risk of Recidivism,6,Medium,Risk of Violence,6,Medium,1,0
Male,29,African-American,0,10,0,6,6,0,0,Risk of Recidivism,10,High,Risk of Violence,7,Medium,6,0
Male,29,African-American,0,10,0,6,6,0,0,Risk of Recidivism,10,High,Risk of Violence,7,Medium,6,0
Male,45,Caucasian,0,1,0,0,3,1,0,Risk of Recidivism,1,Low,Risk of Violence,1,Low,3,0
Male,45,Caucasian,0,1,0,0,3,1,0,Risk of Recidivism,1,Low,Risk of Violence,1,Low,3,0
Male,36,Caucasian,0,1,0,0,1,0,0,Risk of Recidivism,1,Low,Risk of Violence,1,Low,1,0
Male,34,Caucasian,0,2,0,0,5,1,0,Risk of Recidivism,2,Low,Risk of Violence,2,Low,5,0
Male,34,Caucasian,0,2,0,0,5,1,0,Risk of Recidivism,2,Low,Risk of Violence,2,Low,5,0
Male,34,Caucasian,0,2,0,0,5,1,0,Risk of Recidivism,2,Low,Risk of Violence,2,Low,5,0
Male,34,Caucasian,0,2,0,0,5,1,0,Risk of Recidivism,2,Low,Risk of Violence,2,Low,5,0
Male,50,Hispanic,0,1,0,0,0,0,0,Risk of Recidivism,1,Low,Risk of Violence,1,Low,0,0
Male,25,Caucasian,0,8,1,0,6,1,1,Risk of Recidivism,8,High,Risk of Violence,6,Medium,6,1
Male,26,African-American,0,2,0,0,0,0,0,Risk of Recidivism,2,Low,Risk of Violence,3,Low,0,0
Male,34,Other,0,1,0,0,0,-1,0,Risk of Recidivism,1,Low,Risk of Violence,1,Low,0,0
Male,24,African-American,0,5,0,0,2,1,0,Risk of Recidivism,5,Medium,Risk of Violence,4,Low,2,0
Male,39,Hispanic,0,3,0,0,2,0,0,Risk of Recidivism,3,Low,Risk of Violence,1,Low,2,0
Male,27,African-American,0,7,0,0,2,0,0,Risk of Recidivism,7,Medium,Risk of Violence,6,Medium,2,0
Male,27,African-American,0,7,0,0,2,0,0,Risk of Recidivism,7,Medium,Risk of Violence,6,Medium,2,0
Male,25,African-American,0,3,0,0,3,0,0,Risk of Recidivism,3,Low,Risk of Violence,3,Low,3,0
Male,30,Caucasian,0,4,0,1,2,1,0,Risk of Recidivism,4,Low,Risk of Violence,4,Low,2,0
Male,30,Caucasian,0,4,0,1,2,1,0,Risk of Recidivism,4,Low,Risk of Violence,4,Low,2,0
Male,22,Caucasian,0,8,2,0,3,1,0,Risk of Recidivism,8,High,Risk of Violence,6,Medium,3,0
Male,22,Caucasian,0,8,2,0,3,1,0,Risk of Recidivism,8,High,Risk of Violence,6,Medium,3,0
Male,22,Caucasian,0,8,2,0,3,1,0,Risk of Recidivism,8,High,Risk of Violence,6,Medium,3,0
Male,22,Caucasian,0,8,2,0,3,1,0,Risk of Recidivism,8,High,Risk of Violence,6,Medium,3,0
Male,27,African-American,0,5,0,0,0,0,0,Risk of Recidivism,5,Medium,Risk of Violence,6,Medium,0,0
Male,27,African-American,0,5,0,0,0,0,0,Risk of Recidivism,5,Medium,Risk of Violence,6,Medium,0,0
Male,20,Other,0,3,0,0,0,1,0,Risk of Recidivism,3,Low,Risk of Violence,5,Medium,0,0
Male,20,Other,0,3,0,0,0,1,0,Risk of Recidivism,3,Low,Risk of Violence,5,Medium,0,0
Male,41,African-American,0,5,0,0,19,1,0,Risk of Recidivism,5,Medium,Risk of Violence,9,High,19,0
Male,41,African-American,0,5,0,0,19,1,0,Risk of Recidivism,5,Medium,Risk of Violence,9,High,19,0
Male,41,African-American,0,5,0,0,19,1,0,Risk of Recidivism,5,Medium,Risk of Violence,9,High,19,0
Male,41,African-American,0,5,0,0,19,1,0,Risk of Recidivism,5,Medium,Risk of Violence,9,High,19,0
Male,30,Caucasian,0,1,0,0,0,0,0,Risk of Recidivism,1,Low,Risk of Violence,2,Low,0,0
Female,26,Caucasian,0,3,0,0,2,0,0,Risk of Recidivism,3,Low,Risk of Violence,3,Low,2,0
Female,26,Caucasian,0,3,0,0,2,0,0,Risk of Recidivism,3,Low,Risk of Violence,3,Low,2,0
Male,24,African-American,0,8,0,0,3,1,0,Risk of Recidivism,8,High,Risk of Violence,7,Medium,3,0
Male,24,African-American,0,8,0,0,3,1,0,Risk of Recidivism,8,High,Risk of Violence,7,Medium,3,0
Male,39,African-American,0,1,0,0,0,1,1,Risk of Recidivism,1,Low,Risk of Violence,1,Low,0,1
Male,32,African-American,0,6,0,0,6,1,1,Risk of Recidivism,6,Medium,Risk of Violence,4,Low,6,1
Female,45,Caucasian,0,9,0,0,3,0,0,Risk of Recidivism,9,High,Risk of Violence,5,Medium,3,0
Female,32,African-American,0,2,0,0,3,1,0,Risk of Recidivism,2,Low,Risk of Violence,2,Low,3,0
Female,32,African-American,0,2,0,0,3,1,0,Risk of Recidivism,2,Low,Risk of Violence,2,Low,3,0
Female,29,Caucasian,0,6,0,0,0,1,0,Risk of Recidivism,6,Medium,Risk of Violence,4,Low,0,0
Male,37,Other,0,1,0,0,0,1,0,Risk of Recidivism,1,Low,Risk of Violence,1,Low,0,0
Male,37,Other,0,1,0,0,0,1,0,Risk of Recidivism,1,Low,Risk of Violence,1,Low,0,0
Male,57,Hispanic,0,5,0,0,0,-1,0,Risk of Recidivism,5,Medium,Risk of Violence,2,Low,0,0
Male,26,African-American,0,10,1,0,24,1,1,Risk of Recidivism,10,High,Risk of Violence,7,Medium,24,0
Male,26,African-American,0,10,1,0,24,1,1,Risk of Recidivism,10,High,Risk of Violence,7,Medium,24,0
Male,26,African-American,0,10,1,0,24,1,1,Risk of Recidivism,10,High,Risk of Violence,7,Medium,24,0
Male,26,African-American,0,10,1,0,24,1,1,Risk of Recidivism,10,High,Risk of Violence,7,Medium,24,0
Male,26,African-American,0,10,1,0,24,1,1,Risk of Recidivism,10,High,Risk of Violence,7,Medium,24,1
Male,24,African-American,0,6,0,0,2,1,0,Risk of Recidivism,6,Medium,Risk of Violence,5,Medium,2,0
Male,30,Caucasian,0,2,0,0,2,0,0,Risk of Recidivism,2,Low,Risk of Violence,2,Low,2,0
Male,30,Caucasian,0,2,0,0,2,0,0,Risk of Recidivism,2,Low,Risk of Violence,2,Low,2,0
Male,30,Other,0,1,0,0,2,0,0,Risk of Recidivism,1,Low,Risk of Violence,2,Low,2,0
Male,20,African-American,1,10,1,1,4,1,1,Risk of Recidivism,10,High,Risk of Violence,7,Medium,4,1
Male,25,African-American,0,6,0,1,1,1,0,Risk of Recidivism,6,Medium,Risk of Violence,5,Medium,1,0
Female,31,Caucasian,0,4,0,0,0,1,0,Risk of Recidivism,4,Low,Risk of Violence,2,Low,0,0
Female,31,Caucasian,0,4,0,0,0,1,0,Risk of Recidivism,4,Low,Risk of Violence,2,Low,0,0
Female,31,Caucasian,0,4,0,0,0,1,0,Risk of Recidivism,4,Low,Risk of Violence,2,Low,0,0
Female,31,Caucasian,0,4,0,0,0,1,0,Risk of Recidivism,4,Low,Risk of Violence,2,Low,0,0
Female,31,Caucasian,0,4,0,0,0,1,0,Risk of Recidivism,4,Low,Risk of Violence,2,Low,0,0
Male,25,African-American,0,5,0,0,0,1,0,Risk of Recidivism,5,Medium,Risk of Violence,5,Medium,0,0
Male,25,African-American,0,5,0,0,0,1,0,Risk of Recidivism,5,Medium,Risk of Violence,5,Medium,0,0
Male,41,Caucasian,0,1,0,0,0,1,0,Risk of Recidivism,1,Low,Risk of Violence,1,Low,0,0
Male,41,Caucasian,0,1,0,0,0,1,0,Risk of Recidivism,1,Low,Risk of Violence,1,Low,0,0
Male,25,Caucasian,0,3,0,0,0,0,0,Risk of Recidivism,3,Low,Risk of Violence,4,Low,0,0
Male,25,Caucasian,0,3,0,0,0,0,0,Risk of Recidivism,3,Low,Risk of Violence,4,Low,0,0
Male,25,African-American,0,5,0,0,2,1,1,Risk of Recidivism,5,Medium,Risk of Violence,5,Medium,2,1
Male,22,African-American,0,4,0,0,1,1,0,Risk of Recidivism,4,Low,Risk of Violence,5,Medium,1,0
Male,22,African-American,0,4,0,0,1,1,0,Risk of Recidivism,4,Low,Risk of Violence,5,Medium,1,0
Male,33,Caucasian,0,1,0,0,0,0,0,Risk of Recidivism,1,Low,Risk of Violence,2,Low,0,0
Female,25,African-American,0,7,0,0,0,0,0,Risk of Recidivism,7,Medium,Risk of Violence,5,Medium,0,0
Male,38,African-American,0,2,0,0,0,0,0,Risk of Recidivism,2,Low,Risk of Violence,1,Low,0,0
Male,55,African-American,0,6,0,0,0,0,0,Risk of Recidivism,6,Medium,Risk of Violence,5,Medium,0,0
Male,34,Caucasian,0,4,0,0,4,0,0,Risk of Recidivism,4,Low,Risk of Violence,3,Low,4,0
Male,40,Hispanic,0,5,0,0,0,0,0,Risk of Recidivism,5,Medium,Risk of Violence,1,Low,0,0
Male,50,Caucasian,0,5,0,0,16,0,0,Risk of Recidivism,5,Medium,Risk of Violence,2,Low,16,0
Female,37,African-American,0,5,0,0,5,0,0,Risk of Recidivism,5,Medium,Risk of Violence,3,Low,5,0
Female,49,Caucasian,0,2,0,0,4,0,0,Risk of Recidivism,2,Low,Risk of Violence,1,Low,4,0
Female,35,Caucasian,0,3,0,0,2,0,0,Risk of Recidivism,3,Low,Risk of Violence,1,Low,2,0
Female,35,Caucasian,0,3,0,0,2,0,0,Risk of Recidivism,3,Low,Risk of Violence,1,Low,2,0
Male,21,Native American,0,6,0,1,0,1,0,Risk of Recidivism,6,Medium,Risk of Violence,7,Medium,0,0
Female,34,Caucasian,0,3,0,0,0,0,0,Risk of Recidivism,3,Low,Risk of Violence,2,Low,0,0
Female,34,Caucasian,0,3,0,0,0,0,0,Risk of Recidivism,3,Low,Risk of Violence,2,Low,0,0
Female,34,Caucasian,0,3,0,0,0,0,0,Risk of Recidivism,3,Low,Risk of Violence,2,Low,0,0
Male,25,Other,0,4,0,0,0,0,0,Risk of Recidivism,4,Low,Risk of Violence,3,Low,0,0
Male,21,Caucasian,0,4,0,0,1,0,0,Risk of Recidivism,4,Low,Risk of Violence,6,Medium,1,0
Male,21,Caucasian,0,4,0,0,1,0,0,Risk of Recidivism,4,Low,Risk of Violence,6,Medium,1,0
Female,24,Caucasian,0,4,0,0,2,0,0,Risk of Recidivism,4,Low,Risk of Violence,3,Low,2,0
Male,45,Hispanic,0,3,0,0,1,0,0,Risk of Recidivism,3,Low,Risk of Violence,3,Low,1,0
Female,24,African-American,0,9,0,1,11,1,0,Risk of Recidivism,9,High,Risk of Violence,8,High,11,0
Female,24,African-American,0,9,0,1,11,1,0,Risk of Recidivism,9,High,Risk of Violence,8,High,11,0
Female,24,African-American,0,9,0,1,11,1,0,Risk of Recidivism,9,High,Risk of Violence,8,High,11,0
Female,52,Caucasian,0,3,0,0,0,0,0,Risk of Recidivism,3,Low,Risk of Violence,1,Low,0,0
Female,29,African-American,0,1,0,0,1,0,0,Risk of Recidivism,1,Low,Risk of Violence,1,Low,1,0
Male,28,Caucasian,0,3,0,0,3,0,0,Risk of Recidivism,3,Low,Risk of Violence,2,Low,3,0
Male,52,Caucasian,0,1,0,0,0,0,0,Risk of Recidivism,1,Low,Risk of Violence,1,Low,0,0
Male,52,Caucasian,0,1,0,0,0,0,0,Risk of Recidivism,1,Low,Risk of Violence,1,Low,0,0
Female,46,African-American,0,9,0,0,10,0,0,Risk of Recidivism,9,High,Risk of Violence,6,Medium,10,0
Female,46,African-American,0,9,0,0,10,0,0,Risk of Recidivism,9,High,Risk of Violence,6,Medium,10,0
Female,34,African-American,0,9,0,0,1,0,0,Risk of Recidivism,9,High,Risk of Violence,7,Medium,1,0
Female,34,African-American,0,9,0,0,1,0,0,Risk of Recidivism,9,High,Risk of Violence,7,Medium,1,0
Female,34,African-American,0,9,0,0,1,0,0,Risk of Recidivism,9,High,Risk of Violence,7,Medium,1,0
Male,34,African-American,0,6,0,0,4,1,0,Risk of Recidivism,6,Medium,Risk of Violence,3,Low,4,0
Male,57,African-American,0,7,0,0,8,1,1,Risk of Recidivism,7,Medium,Risk of Violence,5,Medium,8,1
Male,25,Caucasian,0,1,0,0,0,0,0,Risk of Recidivism,1,Low,Risk of Violence,3,Low,0,0
Female,47,African-American,0,1,0,0,0,-1,0,Risk of Recidivism,1,Low,Risk of Violence,1,Low,0,0
Male,40,African-American,0,9,0,0,15,1,1,Risk of Recidivism,9,High,Risk of Violence,7,Medium,15,0
Male,40,African-American,0,9,0,0,15,1,1,Risk of Recidivism,9,High,Risk of Violence,7,Medium,15,1
Male,25,Caucasian,0,3,0,0,1,0,0,Risk of Recidivism,3,Low,Risk of Violence,4,Low,1,0
Male,22,African-American,0,4,0,0,2,1,0,Risk of Recidivism,4,Low,Risk of Violence,5,Medium,2,0
Male,22,African-American,0,4,0,0,2,1,0,Risk of Recidivism,4,Low,Risk of Violence,5,Medium,2,0
Female,24,Caucasian,0,8,0,0,0,-1,0,Risk of Recidivism,8,High,Risk of Violence,5,Medium,0,0
Female,24,Caucasian,0,8,0,0,0,-1,0,Risk of Recidivism,8,High,Risk of Violence,5,Medium,0,0
Female,24,Caucasian,0,8,0,0,0,-1,0,Risk of Recidivism,8,High,Risk of Violence,5,Medium,0,0
Female,24,Caucasian,0,8,0,0,0,-1,0,Risk of Recidivism,8,High,Risk of Violence,5,Medium,0,0
Female,24,Caucasian,0,8,0,0,0,-1,0,Risk of Recidivism,8,High,Risk of Violence,5,Medium,0,0
Female,24,Caucasian,0,8,0,0,0,-1,0,Risk of Recidivism,8,High,Risk of Violence,5,Medium,0,0
Female,24,Caucasian,0,8,0,0,0,-1,0,Risk of Recidivism,8,High,Risk of Violence,5,Medium,0,0
Female,24,Caucasian,0,8,0,0,0,-1,0,Risk of Recidivism,8,High,Risk of Violence,5,Medium,0,0
Female,24,Caucasian,0,8,0,0,0,-1,0,Risk of Recidivism,8,High,Risk of Violence,5,Medium,0,0
Male,29,Caucasian,0,1,0,0,1,0,0,Risk of Recidivism,1,Low,Risk of Violence,2,Low,1,0
Male,50,African-American,0,2,0,0,0,0,0,Risk of Recidivism,2,Low,Risk of Violence,1,Low,0,0
Male,47,African-American,0,2,0,0,1,0,0,Risk of Recidivism,2,Low,Risk of Violence,3,Low,1,0
Male,37,African-American,0,6,0,0,3,1,0,Risk of Recidivism,6,Medium,Risk of Violence,5,Medium,3,0
Male,37,African-American,0,6,0,0,3,1,0,Risk of Recidivism,6,Medium,Risk of Violence,5,Medium,3,0
Male,37,African-American,0,6,0,0,3,1,0,Risk of Recidivism,6,Medium,Risk of Violence,5,Medium,3,0
Female,43,African-American,0,6,0,0,0,0,0,Risk of Recidivism,6,Medium,Risk of Violence,1,Low,0,0
Female,43,African-American,0,6,0,0,0,0,0,Risk of Recidivism,6,Medium,Risk of Violence,1,Low,0,0
Male,26,African-American,0,7,0,0,5,1,0,Risk of Recidivism,7,Medium,Risk of Violence,8,High,5,0
Male,26,African-American,0,7,0,0,5,1,0,Risk of Recidivism,7,Medium,Risk of Violence,8,High,5,0
Male,26,African-American,0,7,0,0,5,1,0,Risk of Recidivism,7,Medium,Risk of Violence,8,High,5,0
Male,26,African-American,0,7,0,0,5,1,0,Risk of Recidivism,7,Medium,Risk of Violence,8,High,5,0
